Appellant next contends that the confession contained exculpatory statements in that it shows that when Alfred and Ramon Gonzales first entered appellant�s car he was told that he need not know what they were going to do and that the trial,2,Issue
"Driving while intoxicated upon a public highway is the offense, with punishment assessed at a fine of $50 and three days� confinement in jail.",2,Issue
"The offense is driving while intoxicated; the punishment, three days in jail and a fine of $150.00.",2,Issue
Numerous contentions urging the commission of reversible error by the trial court are presented by brief and in oral argument upon submission of the case.,2,Issue
"The offense is felony theft by false pretext; the punishment, two years.",2,Issue
"The question for our decision is whether said Boulevard was a public road, street or highway.",2,Issue
"The offense is unlawfully carrying a pistol; the punishment, a fine of $100.",2,Issue
Appellant urges error because of the failure of the trial court to admonish him at the time he entered his plea of guilty as to the consequences of such plea.,2,Issue
The only bill of exception which merits discussion relates to the refusal of the court to require counsel for the state to allow appellant�s counsel to examine an arrest sheet or statement of a state witness for cross-examination purposes.,2,Issue
"Appellant next complains of the trial court�s refusal to require a state�s witness to furnish a copy of what is referred to herein as a �Poop Sheet,� explained as being a written form completed at the time of appellant�s arrest and setting out some of the details of the case, including appellant�s name, the offense with which he was charged, the date of the offense, and facts indicating the commission of the offense for which he was arrested.",2,Issue
He alleges that the court erred in admitting the oral confession of appellant which led to a discovery of the body of the deceased.,2,Issue
"Objection was also made to the reading by a witness from the label, and of the action of the court in admitting into the evidence state�s exhibits 1 through 15, which were the fifteen cases of wine.",2,Issue
The sole contention on appeal is that the indictment is fatally defective in that it attempts to allege theft by false pretext and fails to allege that the defendant did appropriate the automobile.,2,Issue
"Appellant contends that the trial court erred in overruling the objection to the testimony of the state�s witness Jernigan, to the effect that Smith County was a dry area.",2,Issue
The sole point of contention raised by appellant is the sufficiency of the evidence to sustain the conviction.,2,Issue
"In his motion for new trial, appellant complains of the court�s action is not granting him a continuance and in overruling his motion to hear the testimony of the witnesses for the state and then adjourn the trial of the case until the defense witnesses could be present in court.",2,Issue
"In his motion for new trial, the appellant for the first time alleges that he did not sign the bond and upon the hearing thereon, he testified that he did not sign the bond, but would have authorized it if he had been called as he had done before.",2,Issue
In his motion for rehearing appellant strenuously and ably insists that this court erred in holding state�s exhibits No. 1 and No. 2 admissible as bearing on the lascivious intent of the appellant.,2,Issue
"In his motion for rehearing, appellant insists that we were in error in holding that the issue of his execution of the bond in question was not raised by a plea of non est factum.",2,Issue
"Unlawful possession of beer for the purpose of sale in a dry area is the offense; the punishment, a $500 fine and six months in jail.",2,Issue
"It is contended that the arrest of appellant was unlawful, and that the search of the automobile as an incident to such unlawful arrest was unlawful and the evidence obtained thereby was inadmissible under Art. 727a V.A.C.C.P.",2,Issue
It is first contended that the court erred in permitting the introduction of the large sum of money found on appellant�s person following his arrest on the grounds that such arrest was illegal.,2,Issue
Appellant again urges his contention that the evidence is insufficient to support the conviction.,2,Issue
Appellant insists that the trial court erred in admitting in evidence the two nude pictures of the prosecuting witness and his companion because they solved no issue in view of his plea of guilty and were inflammatory and prejudicial.,2,Issue
"Appellant complains of the identification of the fifteen cases of wine, of the testimony as to the label, �Gypsy Rose,� on the bottles of wine, and of the making of the search, complaining that the wine was found as a result of an unauthorized search.",2,Issue
"Appellant contends that Art. 602, supra, under which he was tried and convicted, is unconstitutional because said article, as enacted by the Regular Session of the 56th Legislature, contains more than one subject �his contention being that the definition of acts which constitute a misdemeanor and the definition of acts which constitute a felony cover more than one subject.",2,Issue
Appellant contends that the evidence is insufficient to sustain his conviction as a principal to the murder.,2,Issue
Appellant contends that the state failed to prove that Smith County was a dry area and that the trial court erred in overruling his motion for an instructed verdict of �not guilty.�,2,Issue
"The offense is driving while intoxicated; the punishment, 3 days in jail and a fine of $50.",2,Issue
"Appellant contends that the trial court erred in refusing his motion-for a mistrial when it was discovered, after both sides had made their challenges but before the names of the jurors were called and they were empaneled, that one of the jurors selected was a member of the grand jury that returned the indictment against the appellant.",2,Issue
"Appellant further asserts that we were in error in holding that the court did not err in failing to respond to his demand that he be shown a certain document, not then in the possession of the witness, but from which he had refreshed his memory at some undisclosed time in the past.",2,Issue
Appellant further contends that the caption of the act amending the statute in question omits mentioning an intent to change the penalty provided for in the body of the act. It is appellant�s position that these contentions advanced by him make the act unconstitutional as being contrary to Art. 3 of Sec.,2,Issue
"Appellant insists that the evidence is insufficient to sustain the conviction because it was not shown that he induced, enticed or encouraged the minor to go to the place where intoxicating liquor was sold as alleged in the information.",2,Issue
"Appellant complains of the sheriff�s testimony that he gave the black hat found near the overturned Oldsmobile to �Mrs. Thomas, the boy�s mother, she came after it� over his objection that there was no evidence that it belonged to him.",2,Issue
