"* * * Get in the back room there, you and your wife both, get in there before I kill you,” the Jobes lay down on the floor in the vault as ordered.",1,Facts
The appellant took the stand and testified in his own behalf.,1,Facts
"The appellant was removed to the Harris County Jail, and his pickup truck was driven to the Harris County Courthouse.",1,Facts
The appellant was then taken to the Liberty County Courthouse where he was picked up by officers of the Harris County Sheriff’s Office.,1,Facts
"The appellant, while testifying in his own behalf, admitted that the pills were in his pants pocket at the time in question and had been in his possession for about three days, but that he had no idea that the pills contained amphetamine.",1,Facts
The appellant’s ten-year-old boy testified that the complainant came to his father’s shop.,1,Facts
The application was granted and the venue changed to Wilbarger County.,1,Facts
"The arguments complained of by Bills No. 1, 2 and 3 are, in order, as follows:",1,Facts
The articles of property were identified by the injured party as property taken from his tool house in Brown County on the night in question.,1,Facts
The bill of exception as prepared by appellant and presented to the court alleges that counsel stated “ ‘They have made no defense to this.’ ”,1,Facts
"The bill recites that if he had been permitted to do so, Witness Young would have testified that he was acquainted with the appellant and his general reputation in the community in which he lived for sobriety, and that said general reputation of the appellant for sobriety was good.",1,Facts
"The boy further testified, “* * * he (appellant) put his mouth on my private parts * * *” and had him put his private part in appellant’s rectum.",1,Facts
"The case was called for trial on August 29, 1961.",1,Facts
The case was tried before the court without the intervention of a jury.,1,Facts
"The cases were set for trial October 10, 1960, but they were passed.",1,Facts
The child further denied that she left the bicycle shop to go outside to water the flowers.,1,Facts
"The appellant then told her he wanted to talk to Farris and Andrus, that he “had something that would make them walk his way”.",1,Facts
The complainant testified that she had skinned her knee and went to the hospital where her mother worked and had some merthiolate put on the injured knee.,1,Facts
"The appellant had also been a patron at the same lounge that evening, but it seems that he and the deceased, and the deceased’s companion had had no conversation or any difficulties that evening.",1,Facts
The appellant did not testify or offer any evidence.,1,Facts
That he had carried the pistol with him on his trip from Kentucky for his protection.,1,Facts
"That motion was granted by an order filed July 13, 1978 which stated that ""plaintiff failed to comply with the Government Claims Act. .",1,Facts
That the tracks in the building were made by such a pair of shoes was known to the officers before appellant’s statement was made.,1,Facts
That thing down there between your legs?,1,Facts
"The accomplice testified that he, the appellant and another person entered a liquor store with the plan “to tap the till” after diverting the attention of the operator.",1,Facts
The allegation in the information was that the sale was made in Justice of the Peace Precinct Number One.,1,Facts
"The answer was in response to the question asking the witness to “tell the jury, please, what Report Walton did.”",1,Facts
The appellant adduced no testimony.,1,Facts
The appellant and Brundrett took $8 in money from Jobe’s billfold and about $150 from the cash register and safe.,1,Facts
"The appellant called Mrs. Peveto who testified that when she backed her car out from the south curb she backed into appellant’s car which was located where cars are not normally parked, and that the appellant was alone in his car at the time.",1,Facts
The appellant did not testify but called one witness who testified only about appellant’s employment.,1,Facts
"The appellant did not testify but called one witness, Mabel Elizabeth Wells.",1,Facts
"The appellant did not testify in his own behalf, but he adduced testimony from his twelve-year-old daughter.",1,Facts
The appellant did not testify or offer any evidence in his behalf.,1,Facts
"The appellant did not testify or offer any evidence, and no brief has been filed on her behalf.",1,Facts
The appellant did not testify or offer any testimony in his behalf.,1,Facts
The complainant then testified that she left.,1,Facts
The complaining witness related that appellant’s daughter then went outside to water some flowers and his son continued to turn the crank; that she (the complaining witness) then said she had to go home.,1,Facts
"The complaining witness, shown to be an eleven-year-old girl, testified that she was a schoolmate of appellant’s daughter; that she knew that appellant fixed bicycles; that her “bike” was not running right; that she took it to appellant to fix.",1,Facts
"The first cause of action sounds in negligence, count one against defendant Taijeron and count two against defendant Aguigui.",1,Facts
"The first conviction on October 1, 1951, was for the offense of unlawfully acquiring marihuana and the second conviction on April 22, 1953, was for the offense of unlawfully forging and passing a United States Treasurer’s check.",1,Facts
"The following day, when the potatoes were unloaded, it was ascertained that 22 of the sacks of potatoes had been taken from the car since it was inspected the day before.",1,Facts
"The following morning, October 25, after appellant had accompanied the officers to the location of the tank, the search was continued.",1,Facts
"The following Tuesday morning, appellant again called Mrs. Wilhite and again talked to her about her prostituting to make money and pay him back for the money he had been out in making bail.",1,Facts
"The four were traveling in appellant’s automobile and when they arrived, the appellant, Trussed and Ward went inside and Smith remained outside at the car.",1,Facts
"The girl named in the indictment testified that she was 14 years old and that she was living with her father and that her mother was in the hospital on the date alleged in the indictment, but she denied that he had sexual relations with her at that time.",1,Facts
"The government appeals, arguing that the mere fact that the defendant's supervisor told him to go upstairs and talk to certain agents did not result in a custodial interrogation.",1,Facts
"The indictment charged that the appellant did unlawfully possess a narcotic drug, to-wit: dolophine.",1,Facts
The indictment contained ten counts but only the fifth and eighth counts were submitted to the jury by the court in his charge.,1,Facts
"The indictment under which appellant stands convicted charged the burglary of a house occupied and controlled by Robert Ward Gehm and alleged that the offense was committed on or about the 14th day of June, 1961.",1,Facts
The information was received by them in the city of Brownsville during the afternoon.,1,Facts
"The informer proceeded to the automobile and after talking to appellant and his companion, returned to the agent’s car.",1,Facts
"The injured party Chapa testified that he ran a small grocery store; that appellant and a woman companion entered his store on the day in question, purchased some groceries, and gave him a check bearing the signature “Rudy A. Kirchner” in the sum of $48.00 payable to “Manuel G. Reyes”, and endorsed the same in his presence.",1,Facts
"The injured party established the corpus delicti when she testified that she was robbed, that she was placed in fear of her life, and that a gun was used.",1,Facts
"The filing and recordation of the Notice of Levying on Real Property in the Department of Land Management, Government of Guam, creates a lien on the property of the defendants.",1,Facts
The fact that the witness further testified on cross-examination that the statements referred to were not made in the presence of the appellant did not render the answer inadmissible.,1,Facts
"The evidence shows that Mrs. Ruth Storey left her home on Sunday morning with the doors and windows closed; that when she returned from church the house was as she described it “in a complete turmoil, drawers had been pulled out and drawers opened and some things had been pulled out of a kitchen cabinet.”",1,Facts
The evidence shows that it was given to Reva Sue Simp&ms.,1,Facts
"The court adhered to its previous instructions, refused the requests, and appellants reserved their exception.",1,Facts
"The Court finds that the intent of the Legislature was to include Guam Memorial Hospital within the statutory scheme of that act.""",1,Facts
"The court further found that relator thus perpetrated a fraud upon the court “causing a mistrial of the cause, and the defendant Kitchens to absent himself prior to a plea to the indictment * * *”",1,Facts
"The court granted relator’s request at 11:40 A.M. and recessed the cause until 1:15 P.M. Court resumed at 1:15 P.M., at which time the defendant failed to appear, and upon his name being called at the courthouse door by the sheriff the defendant did not answer.",1,Facts
"The court in his qualification of the bill, to which appellant made no exception, refused to certify that such statement was made but did certify that state’s counsel in his opening argument stated: “ ‘In this kind of case, there is no defense except,’ ” at which time a defense objection was overruled and counsel continued in the following manner:",1,Facts
The Court received testimony and oral arguments from both parties.,1,Facts
The court submitted the issue of appellant’s guilt to the jury upon the State’s theory of theft by false pretext and instructed the jury on the law of principals.,1,Facts
That he had ahold of?,1,Facts
"The court was the exclusive judge of the facts proven, the credibility of the witnesses, and the weight to be given their testimony.",1,Facts
The defendant was represented by Assistant Public Defender Richard Pipes and the Territory of Guam was represented by Deputy Attorney General R. Barrie Michelsen.,1,Facts
"The discussion of May 11, 1977 dealt with the propriety of deleting any reference to the Government Claims Act, The transcript indicated that the language was deleted with full understanding that thereafter claims against GMH would not be paid through the Government Claims Fund but through GMH's own funds.",1,Facts
The dismissal of the firearm allegation only affects the punishment that may be assessed.,1,Facts
"The doctor testified that had appellant kept his appointment, then he would have had time to evaluate, examine and come forward with a conclusion as to appellant’s present condition.",1,Facts
The essential elements of the offense of burglary are a breaking and an entry.,1,Facts
"The evidence of the prior conviction was already in evidence as the appellant, himself, had so testified.",1,Facts
The evidence offered showed that his original appeal in 1976 was not perfected as a result of a clerical error by the staff of the Court.,1,Facts
"The defendant was ordered by a superior immediately to appear in the Intelligence Division of the Department of Revenue and Taxation and certain questions were asked of him in the presence of the Department head, the special agent and a stenographer.",1,Facts
"Testifying in their own behalf, each of the appellants admitted having intercourse with the prosecutrix, but each testified that it was with her consent.",1,Facts
"Testifying in his own behalf, the appellant denied committing the offense charged.",1,Facts
