"The offense is assault with intent to murder with malice; the punishment, 5 years.",2,Issue
"Appellant next insists that the court’s charge was fundamentally erroneous because the abstract definition of the offense given by the court informed the jury that certain acts, not charged in the indictment, would constitute the offense.",2,Issue
The second objection was made to the introduction of the knife into the evidence.,2,Issue
"The offense is driving while intoxicated; the punishment, 5 days in jail and a fine of $150.",2,Issue
"The conviction is for negligent homicide in the first degree; the punishment, nine months in jail.",2,Issue
Appellant contends that the court erred in overruling his exception to the second count of the indictment on the ground it did not allege the offense of negligent homicide in the second degree.,2,Issue
"Subsequent to this ruling by the court and after the introduction of further testimony, appellant’s counsel moved for a mistrial.",2,Issue
"By motion to quash, appellants challenged the sufficiency of the judgment nisi to support the final judgment forfeiting the bond, for the reason that it fails to conform to Art. 425, V.A.C.C.P.",2,Issue
Appellant filed no objections to the court’s charge but on appeal urges as fundamental error the court’s failure to limit the jury’s consideration of such testimony in the charge.,2,Issue
"Appellant makes two contentions, by informal bills of exception.",2,Issue
"The offense is driving an automobile upon a public highway while intoxicated; the punishment, 3 days in jail and a fine of $100.",2,Issue
"Statutory rape is the offense; the punishment, twenty-five years in the penitentiary.",2,Issue
"The conviction is for felony theft by bailee; the punishment, two years.",2,Issue
"The conviction is for negligent homicide in the second degree; the punishment, two years in jail.",2,Issue
"Appellant insists that the court erred in permitting the state to introduce, as original evidence, proof that he had committed the extraneous offense of fondling upon the prosecuting witness in Lufkin prior to March 1958, when the alleged act of sodomy occurred.",2,Issue
"The conviction is for unlawful possession of barbiturates; the punishment, two years in jail and a fine of $1,000.",2,Issue
"The offense is burglary, with two prior felony convictions alleged for enhancement; the punishment, life.",2,Issue
"The offense is burglary; the punishment, five years.",2,Issue
"The record sustains appellants’ contention that there was no service of citation upon either of them, for which reason the default judgment making final the forfeiture of the appearance bond upon which they are sureties is without support.",2,Issue
Appellant’s remaining contention is that there was no evidence that the offense charged was committed in Texas.,2,Issue
"The offense is the unlawful possession of beer in a wet area for the purpose of sale without a license; the punishment, 60 days in jail and a fine of $500.",2,Issue
"The offense is aggravated assault, with punishment assessed at thirty days in jail.",2,Issue
"The conviction is for negligent homicide in the second degree; the punishment, one year in jail.",2,Issue
He further contends that the issue of his guilt was submitted to the jury upon two separate factual theories; that the jury returned a general verdict of guilty; and that there was no way of ascertaining upon which one of the two theories the jury found him guilty.,2,Issue
And further contends that if he did convert said automobile the evidence fails to show that it occurred in El Paso County.,2,Issue
Appellant contends that the evidence is insufficient to show a conversion of the automobile because he never at any time asserted claim to it which was adverse to the owner.,2,Issue
The sole contention presented on appeal is that the court erred in failing to charge on the law of circumstantial evidence.,2,Issue
"In the same bill of exception, appellant raised another proposition or contention, maintaining that the trial court materially erred in charging the jury upon the law of principals.",2,Issue
"The offense is burglary, with two prior convictions for felonies less than capital alleged for enhancement; the punishment, life imprisonment under Art. 63, V.A.C.C.P.",2,Issue
"The offense is driving while intoxicated; the punishment, 3 days in jail and a fine of $50.",2,Issue
Appellant contends that a fatal variance exists between the proof and the allegation in the indictment that Fred C. Edens was the owner of the automobile.,2,Issue
"The offense is carrying a pistol, the punishment, 60 days in jail and a fine of $25.00.",2,Issue
"Murder is the offense; the punishment, ninety-nine years in the penitentiary.",2,Issue
It is contended that the arrest of appellant was unlawful and the evidence relating thereto and to the recovery of the fruits of the robbery was improperly admitted.,2,Issue
Appellant contends that the offering in evidence of the application for the suspended sentence created a fact issue for the jury and that it made it incumbent upon the trial court to instruct upon and to present to the jury for its determination the issue of a suspended sentence.,2,Issue
The only major conflict in the evidence concerns whether the killing was the result of an accident or whether it was a malicious murder.,2,Issue
Appellant cites a number of cases where pictures were found to be inflammatory and not admissible under the facts.,2,Issue
"First, he complains of and submits as error the action of the trial court in failing to instruct the jury relative to the application of the suspended sentence law.",2,Issue
Appellant’s remaining contention is that the evidence is insufficient to sustain the conviction.,2,Issue
Among the conditions of probation'was that he “(a) commit no offense against the laws of this or any other state or the United States;” and (c) that he “avoid persons or places of disreputable or harmful character.”,3,Rule/Law/Holding
"There is no statute in this state making such an act, per se, a penal offense.",3,Rule/Law/Holding
The limitation period for the offense of sodomy is three years.,3,Rule/Law/Holding
"When such error is for the first time called to the attention of the trial court in a motion for a new trial, this court will not reverse because of it, unless it appears, from the whole evidence adduced on the trial, that the defendant’s rights may have been injured in consequence of it.”",3,Rule/Law/Holding
"R. 582, 223 S.W. 2d 625, we said: “We think the condition evidenced by the photographs was useful to the jury in not only determining an intent to kill, but also the malice, if any was shown; and photographs have always been held admissable provided they serve to illustrate any necessary point in the cause.”",3,Rule/Law/Holding
"It has been the consistent holding of this court that a defendant can not take the witness stand for a limited purpose, and when he testifies he may be cross-examined on the whole case.",3,Rule/Law/Holding
