"She stated that the boys “grabbed” her; that “they were all around;” that Daniel Ramerez grabbed and pulled her to “the room,” and that the boys started tearing her slacks and panties.",1,Facts
Miller testified that Jerry Thompson had the beer in the kitchen and he got it off the kitchen table.,1,Facts
The state called Haller Burton Miller and Jerry Thompson as witnesses.,1,Facts
The beer introduced as exhibits is described in the statement of facts as “being two (2) cartons of canned beer containing two and one half (2%) cases.”,1,Facts
"It is undisputed that the automobile appellant was driving east on the south side of an east-west expressway struck the south curb, then travelled to the left striking a traffic island six to eight inches high and from two and one-half to three feet wide, overturned and came to rest partly on the island and partly in the south lane of the two lanes on the north side; and that the automobile traveling west, in which the deceased was riding as a passenger, skidded thirty-nine feet before striking appellant’s automobile resulting in the deceased’s death.",1,Facts
"Officers took some beer which one Haller Burton Miller, who performed odd jobs around the hotel, was putting in a “coke machine.”",1,Facts
"The statement of facts prepared and certified by the trial judge shows that appellant and his wife lived near a hotel they owned, of which one Jerry Thompson was manager.",1,Facts
"Detective Privett of the Lubbock police testified that on the day in question he was concealed, along with the park’s policeman Barnett, in a tool shed which opened into a latrine located in one of the city parks; that both he and Barnett were observing the inside of the latrine through holes in the door; that appellant came in and waited around a while without availing himself of the facilities of the latrine until a man, whom he later determined to be named Pelton, entered and very shortly thereafter lowered his trousers, pulled up his shirt, and bent over holding on to his ankles, and since he was not wearing underclothes this left his entire rectal area exposed.",1,Facts
"He stated that Pelton said to appellant, “Be sure and get it hard because it’s no good .",1,Facts
unless it is hardthat appellant finally said “it was hard enough”; that both men were facing away from him at the time and he saw appellant’s hips move in and out but that Pelton remained still; and that appellant was immediately behind Pelton in a standing position “so close * * * that his stomach was up against the back of * * * Pelton.”,1,Facts
"He testified that after they had observed this conduct for a short time he and Barnett burst out into the latrine, at which time he saw appellant’s sex organ in an upright position as he withdrew from “bodily contact” with Pelton, that Pelton’s rectum “was red and looked like it was turned wrong side out,” and likened it to the rectum of a horse immediately after discharging waste matter.",1,Facts
"On cross-examination, he admitted that he did not see appellant's private penetrate Pelton’s rectum, because they both had their backs to him, but he did testify to bodily contact between the parties, and that appellant’s penis was “very muchly erected.”",1,Facts
"Appellant, testifying in his own behalf, stated that while on his way from home to work he drove through the park and stopped at the latrine to relieve himself; that the man, who he had never seen before but whom he later learned to be Pelton, came in and made the proposal that he have intercourse with him in the rectum; that he declined, saying that his penis was not hard; that a short while thereafter Pelton inquired of it was hard yet and dropped his pants, at which time the officers arrived.",1,Facts
He denied that he touched Pelton or that his penis had been erect.,1,Facts
He offered his wife and another reputation witness.,1,Facts
"Jerry Thompson testified that she told Miller to put the beer in the machine, and testified: “I guess the beer belonged to some of the roomers.",1,Facts
"Appellant filed certain objections and exceptions to the indictment which were, by the court, overruled.",1,Facts
The indictment charged that appellant committed oral sodomy upon the prosecuting witness.,1,Facts
"The second court, under which appellant was convicted, charged that on the date alleged the appellant, while engaged in the performance of an unlawful act “to wit driving and operating a motor vehicle, to wit an automobile across a double stripe and highway marker,” did by negligence and carelessness cause the death of the deceased by then and there colliding with a bicycle which the deceased was riding.",1,Facts
"Under the court’s instruction, the jury was requested, before convicting the appellant, to find from the evidence beyond a reasonable doubt that he did have carnal copulation with the prosecuting witness by using his mouth on his sexual parts.",1,Facts
"On July 5, 1960, hearing was had upon the report of his probation officer, and order was entered finding that appellant had violated said provisions and revoking his probation.",1,Facts
“But it has never been held that such an omission in the charge is fundamental error which is necessarily fatal to the conviction.,1,Facts
"The indictment was presented against the appellant on April 20, 1959.",1,Facts
"After trial, sentence, and notice of appeal to this court, appellant was adjudged insane and committed to a state hospital.",1,Facts
"Upon motion of appellant’s counsel, all further proceedings in this court were suspended and the cause was ordered retired from the docket until it should be properly shown that appellant had been restored to sanity.",1,Facts
"It is now shown by judgment duly entered in the Criminal District Court of Dallas County that appellant has been restored to sanity and, upon motion of the state, the cause is ordered reinstated upon the docket for further proceedings.",1,Facts
"Appellant’s written confession was'introduced in evidence by the state in which he stated that he first met the prosecuting witness in December 1957 and that, in February or March 1958, he began having him come to his farm in Seagoville for week end visits.",1,Facts
Appellant admitted in the confession that upon the occasion of several of the visits he fondled the private parts of the prosecuting witness and on one occasion committed an act of sodomy upon him.,1,Facts
Appellant did not testify but called his brother as a witness who testified that appellant had been under the treatment of a psychiatrist.,1,Facts
The appeal is from a conviction for violation of an ordinance of the city of Marshall.,1,Facts
The prosecution arose in the corporation court where appellant was found guilty and assessed a $200 fine.,1,Facts
No objections were made by appellant to the charge nor were any requested charges presented to the court.,1,Facts
He appealed to the county court and the trial resulted in a like fine being assessed by the jury.,1,Facts
"Appellant sought to have the jury instructed to acquit if they found that Kuykendall was not a special deputy sheriff discharging his official duties, but the court submitted both aggravated assault and simple assault.",1,Facts
The beer I put in the coke box was for my own personal use.”,1,Facts
The complaining witness was thirteen years old at the time of the trial but only twelve years of age at the time of the commission of the offense.,1,Facts
"She was told that her boy friend, Nick, was out in the car, too drunk to come in but that he was calling her.",1,Facts
"Accompanying appellant out to the car, she found Nick was not among the other boys there.",1,Facts
"Appellant told her to get in the car and they would take her to the place where he was supposed to be, drunk.",1,Facts
"The prosecutrix got in the car and was driven to a vacant apartment on Applegrove, where Nick supposedly was.",1,Facts
"The facts further reveal that in addition to the prosecutrix and the appellant, four other boys — Gerardo Ramirez Cantu, Daniel Ramerez, Florencio Garcia, and Johnny Hernandez — went inside.",1,Facts
"The prosecutrix was told to go upstairs, which she did.",1,Facts
"Not again seeing Nick, she started running downstairs but was pushed back.",1,Facts
"By motion in writing filed August 5, 1960, the appellant challenged the jurisdiction of County Criminal Court No. 3 to try this cause on the ground that the order of transfer shows that it was transferred to the County Criminal Court of Dallas County.",1,Facts
"These were the same boys, she stated, whom she had previously named as being with her on the steps and preventing her from going back downstairs, and that appellant was present.",1,Facts
She later testified that she did not know which boys were there but that there were “around three boys there” holding her hands and legs.,1,Facts
"The witness then testified that after she had been undressed from the waist down Ramerez first had intercourse with her and then the appellant had intercourse with her, as did, subsequently, the other boys.",1,Facts
"By a formal bill of exception, appellant brings forward two contentions.",1,Facts
"Appellant had duly filed his application for suspended sentence, with the affidavit in support thereof duly executed.",1,Facts
"Appellant was tried in the County Court of Cochran County, before a special judge and a jury, upon complaint and information alleging that he committed an aggravated assault upon Raymond Kuykendall, a special deputy sheriff who was in the discharge of his official duties.",1,Facts
"After the state had adduced all its testimony and had rested its case, the defendant then offered in evidence as his exhibit No. 1 the application for a suspended sentence, which he had filed with the papers of the case.",1,Facts
Appellant then rested his case.,1,Facts
"He cites numerous authorities, none of which are in point.",1,Facts
"For all practical purposes, the application for the suspended sentence, with the affidavit, was already in the evidence, without being admitted.",1,Facts
No formal bills of exception were filed.,1,Facts
Various witnesses said that Jackson was standing on the porch with a knife in his hand but that his hands were down at his side and that he never used the knife.,1,Facts
The proof which appellant relies upon to comply with this provision of the statute is his application for suspended sentence already before the jury as a pleading.,1,Facts
"The witness further testified that Jackson then went out the front door of the cafe onto the porch, following which appellant got off the stool, opened his knife, pulled the screen door open, and cut Jackson on the face.",1,Facts
"Here, appellant did not testify, but offered his own application for suspended sentence.",1,Facts
He did not make himself available for cross-examination.,1,Facts
Barnett was less specific in his testimony but did say that he observed appellant having intercourse from the rear with Pelton.,1,Facts
The two men talked together in low tones.,1,Facts
"Appellant was sitting on a stool at the bar, while Jackson, the injured party, was standing in front of him, holding an open knife in his hand.",1,Facts
The evidence reflects that the appellant and the injured party were in a cafe in the city of Houston when the difficulty started.,1,Facts
"The evidence is undisputed that appellant was not present when the beer was seized, and there is no evidence that he sold or offered to sell any beer, or that beer was sold at his hotel.",1,Facts
